loan_amnt,term,int_rate,grade,emp_length,home_ownership,annual_inc,purpose,dti,delinq_2yrs,fico_score,inq_last_6mths,open_acc,revol_util,total_acc,tot_cur_bal,total_rev_hi_lim,num_tl_op_past_12m,acc_now_delinq,pub_rec_bankruptcies
20000.0,36,15.59,2,0,1,124800.0,9,0.58,0.0,717.0,1.0,8.0,13.1,26.0,3751.0,28600.0,3.0,0.0,1.0
12000.0,36,12.79,2,10,0,36935.0,0,27.36,0.0,682.0,2.0,9.0,6.2,23.0,16545.0,17500.0,2.0,0.0,1.0
15000.0,60,21.18,4,10,2,97000.0,0,32.13,1.0,662.0,2.0,23.0,68.8,40.0,374890.0,69000.0,5.0,0.0,0.0
3600.0,36,12.74,2,0,2,80000.0,12,19.08,0.0,692.0,0.0,13.0,22.2,23.0,229755.0,13800.0,5.0,0.0,0.0
8000.0,36,10.49,1,7,0,76000.0,1,16.4,0.0,692.0,0.0,12.0,72.7,15.0,30598.0,22700.0,1.0,0.0,0.0
25000.0,60,26.99,5,0,0,120000.0,0,13.85,0.0,667.0,0.0,6.0,93.0,21.0,90385.0,7000.0,2.0,0.0,0.0
24000.0,60,11.49,1,3,2,165000.0,0,23.23,0.0,687.0,0.0,14.0,66.3,38.0,432624.0,50200.0,2.0,0.0,0.0
4000.0,36,15.31,2,1,0,42000.0,0,11.26,0.0,682.0,0.0,5.0,25.6,12.0,14210.0,3000.0,1.0,0.0,0.0
12000.0,36,9.16,1,5,2,120000.0,0,15.69,1.0,682.0,0.0,23.0,44.9,50.0,272628.0,37500.0,3.0,0.0,0.0
20000.0,36,13.99,2,3,2,68000.0,0,22.93,1.0,667.0,1.0,14.0,94.4,32.0,212619.0,16200.0,3.0,0.0,0.0
8400.0,36,7.59,0,10,1,110000.0,0,15.07,1.0,747.0,0.0,16.0,27.2,31.0,252063.0,34400.0,2.0,0.0,0.0
10000.0,36,14.85,2,10,0,107000.0,0,19.0,1.0,667.0,2.0,15.0,40.5,30.0,68304.0,24100.0,7.0,0.0,1.0
5600.0,36,14.46,2,-1,0,85000.0,12,4.8,0.0,662.0,0.0,6.0,67.0,11.0,4822.0,7200.0,3.0,0.0,0.0
6000.0,36,8.39,1,10,0,62000.0,0,23.95,0.0,672.0,0.0,8.0,3.4,34.0,58992.0,20100.0,1.0,0.0,1.0
8400.0,36,12.74,2,10,2,45000.0,0,22.59,3.0,662.0,0.0,7.0,41.4,20.0,84945.0,7700.0,3.0,0.0,0.0
8650.0,36,21.49,3,5,0,60000.0,0,16.7,0.0,662.0,1.0,9.0,37.8,12.0,41501.0,5600.0,5.0,0.0,0.0
20000.0,60,14.85,2,1,2,35000.0,0,54.9,0.0,677.0,0.0,7.0,62.6,23.0,181906.0,4600.0,0.0,0.0,0.0
20000.0,60,12.79,2,6,2,90000.0,5,14.79,0.0,807.0,0.0,17.0,11.4,42.0,327231.0,62600.0,0.0,0.0,0.0
15000.0,36,12.99,2,10,2,39000.0,0,18.68,0.0,717.0,0.0,16.0,41.0,24.0,17794.0,43400.0,1.0,0.0,0.0
16000.0,36,11.49,1,10,2,67000.0,0,23.73,0.0,687.0,0.0,7.0,34.8,17.0,120476.0,13600.0,3.0,0.0,1.0
10000.0,36,7.39,0,-1,1,90000.0,0,5.19,1.0,737.0,0.0,14.0,33.1,32.0,290980.0,69000.0,0.0,0.0,0.0
4900.0,36,13.99,2,0,0,44500.0,0,6.31,0.0,702.0,1.0,4.0,39.1,4.0,3558.0,9100.0,0.0,0.0,0.0
5000.0,36,8.99,1,10,2,150000.0,2,5.3,4.0,672.0,0.0,9.0,81.7,14.0,970973.0,9500.0,1.0,0.0,0.0
16200.0,36,9.49,1,5,0,58000.0,12,27.72,1.0,677.0,0.0,17.0,52.3,27.0,91650.0,34200.0,1.0,0.0,0.0
15000.0,36,13.49,2,-1,2,72000.0,0,15.05,2.0,662.0,0.0,7.0,48.9,43.0,100681.0,6500.0,2.0,0.0,0.0
30000.0,36,13.44,2,10,1,72000.0,0,26.18,0.0,667.0,0.0,9.0,64.7,26.0,54551.0,33000.0,3.0,0.0,0.0
18000.0,60,25.69,5,4,2,55000.0,0,14.16,0.0,672.0,0.0,10.0,84.0,25.0,140412.0,22300.0,2.0,0.0,0.0
8000.0,36,11.49,1,10,2,70000.0,0,3.27,1.0,667.0,0.0,5.0,37.3,7.0,85386.0,12600.0,0.0,0.0,0.0
13000.0,60,16.29,3,10,0,40000.0,1,32.64,0.0,677.0,0.0,12.0,34.5,20.0,16701.0,29500.0,1.0,0.0,0.0
7000.0,36,9.16,1,0,0,50000.0,1,14.35,0.0,707.0,0.0,10.0,37.7,11.0,34333.0,21800.0,1.0,0.0,0.0
21000.0,36,8.39,1,9,2,70000.0,0,17.08,0.0,742.0,0.0,13.0,48.3,21.0,117872.0,76800.0,1.0,0.0,0.0
5000.0,36,7.99,0,10,2,42000.0,2,19.46,0.0,792.0,1.0,11.0,20.8,22.0,98780.0,43000.0,2.0,0.0,0.0
9000.0,36,5.32,0,10,2,65000.0,0,24.94,1.0,752.0,0.0,15.0,23.7,25.0,155414.0,32400.0,1.0,0.0,0.0
20000.0,36,8.99,1,0,0,100000.0,0,18.97,0.0,717.0,3.0,9.0,43.3,14.0,51896.0,89000.0,0.0,0.0,0.0
24000.0,36,5.32,0,10,2,189000.0,2,16.55,0.0,797.0,0.0,15.0,14.6,29.0,331431.0,85000.0,0.0,0.0,0.0
14000.0,36,7.59,0,6,2,60000.0,0,24.58,0.0,707.0,1.0,11.0,51.0,33.0,337663.0,38700.0,3.0,0.0,0.0
15600.0,36,10.99,1,8,0,67000.0,0,21.3,1.0,702.0,0.0,23.0,19.9,38.0,96195.0,26000.0,1.0,0.0,1.0
14000.0,36,6.99,0,2,0,64000.0,1,20.91,0.0,742.0,0.0,13.0,33.8,29.0,54810.0,59600.0,1.0,0.0,0.0
1500.0,36,13.67,2,7,0,16000.0,0,26.33,0.0,672.0,3.0,10.0,39.5,18.0,68398.0,5200.0,2.0,0.0,0.0
10000.0,36,13.67,2,5,2,63654.0,0,24.91,0.0,682.0,0.0,9.0,88.0,15.0,243095.0,12000.0,2.0,0.0,0.0
35000.0,36,7.89,0,4,0,96600.0,12,31.98,0.0,732.0,1.0,17.0,5.5,51.0,103062.0,78700.0,3.0,0.0,0.0
20000.0,60,15.59,2,4,0,140000.0,1,22.48,2.0,682.0,1.0,15.0,76.4,24.0,63066.0,33000.0,1.0,0.0,0.0
16000.0,36,8.99,1,6,2,49000.0,0,22.68,0.0,702.0,0.0,10.0,45.8,14.0,149920.0,20300.0,0.0,0.0,0.0
24000.0,60,15.31,2,10,2,85000.0,0,26.78,0.0,692.0,0.0,8.0,99.4,17.0,312518.0,28000.0,0.0,0.0,0.0
8000.0,36,9.75,1,7,2,90387.0,2,5.43,0.0,707.0,2.0,33.0,6.0,49.0,59871.0,70900.0,6.0,0.0,1.0
16000.0,36,10.49,1,2,0,60000.0,1,18.5,0.0,697.0,1.0,9.0,61.0,14.0,28719.0,28400.0,0.0,0.0,0.0
20000.0,36,9.75,1,6,2,115000.0,0,18.23,1.0,677.0,1.0,14.0,66.4,30.0,404953.0,20300.0,2.0,0.0,0.0
16000.0,36,13.49,2,2,0,65000.0,0,33.94,0.0,672.0,0.0,12.0,56.0,25.0,132543.0,36700.0,2.0,0.0,1.0
19300.0,36,21.49,3,2,0,42000.0,1,27.62,0.0,667.0,0.0,6.0,63.6,11.0,31474.0,26700.0,2.0,0.0,0.0
22400.0,36,13.99,2,10,0,96000.0,0,32.71,0.0,672.0,0.0,12.0,54.6,40.0,111272.0,13200.0,3.0,0.0,1.0
7800.0,36,14.99,2,-1,2,100235.4,12,30.38,0.0,682.0,2.0,24.0,57.2,39.0,385021.0,43800.0,3.0,0.0,0.0
5000.0,36,11.44,1,3,2,32000.0,0,22.36,0.0,682.0,0.0,7.0,44.9,17.0,18445.0,12200.0,2.0,0.0,0.0
20000.0,36,10.49,1,3,2,85000.0,0,14.32,0.0,717.0,1.0,19.0,28.7,39.0,242107.0,87000.0,3.0,0.0,0.0
12000.0,36,10.99,1,2,0,65000.0,0,9.42,0.0,662.0,1.0,17.0,47.2,48.0,33038.0,21600.0,3.0,0.0,0.0
40000.0,60,10.49,1,10,2,110000.0,1,21.48,0.0,757.0,0.0,15.0,57.2,26.0,273802.0,152500.0,0.0,0.0,0.0
12000.0,36,10.49,1,0,2,54000.0,1,16.4,0.0,767.0,1.0,8.0,23.0,28.0,189624.0,21500.0,2.0,0.0,0.0
6000.0,36,14.49,2,10,2,51000.0,12,23.79,0.0,662.0,1.0,15.0,70.1,17.0,29350.0,32400.0,1.0,0.0,0.0
35000.0,60,21.48,4,10,1,96000.0,1,28.74,0.0,692.0,0.0,8.0,73.5,28.0,109369.0,87500.0,1.0,0.0,0.0
4000.0,36,8.24,1,4,2,30000.0,0,16.96,0.0,777.0,1.0,16.0,4.9,23.0,128889.0,47700.0,5.0,0.0,0.0
10000.0,36,11.49,1,3,2,100000.0,2,33.89,0.0,692.0,2.0,18.0,46.7,22.0,440281.0,86400.0,2.0,0.0,0.0
5000.0,36,10.49,1,10,2,64000.0,11,12.08,0.0,682.0,0.0,4.0,91.1,18.0,428955.0,7500.0,0.0,0.0,0.0
13500.0,60,13.49,2,10,2,82500.0,0,20.96,0.0,662.0,0.0,14.0,59.2,23.0,170291.0,18600.0,5.0,0.0,0.0
5400.0,36,6.99,0,10,1,66000.0,11,14.36,0.0,717.0,0.0,10.0,17.5,19.0,21478.0,116500.0,2.0,0.0,0.0
10950.0,36,13.67,2,1,2,40000.0,0,33.6,0.0,737.0,0.0,10.0,39.8,14.0,142569.0,29800.0,2.0,0.0,0.0
16125.0,60,24.49,4,2,0,45039.0,0,31.71,0.0,672.0,0.0,7.0,76.4,16.0,55288.0,14600.0,2.0,0.0,1.0
36000.0,60,24.99,4,9,0,72000.0,0,31.89,1.0,717.0,0.0,15.0,32.6,20.0,50621.0,49900.0,2.0,0.0,0.0
1800.0,36,27.99,6,10,0,29999.0,0,35.97,0.0,662.0,0.0,10.0,93.4,13.0,38612.0,19000.0,4.0,0.0,0.0
8000.0,36,11.49,1,5,0,40000.0,0,15.78,0.0,667.0,0.0,5.0,94.4,9.0,11274.0,9000.0,1.0,0.0,0.0
28000.0,36,6.99,0,10,2,275000.0,1,15.39,0.0,687.0,2.0,17.0,90.0,42.0,600508.0,137240.0,2.0,0.0,0.0
15000.0,60,9.75,1,7,0,81000.0,0,14.28,0.0,707.0,0.0,8.0,81.7,15.0,36749.0,21700.0,1.0,0.0,0.0
17000.0,36,9.75,1,4,1,68000.0,5,12.81,0.0,717.0,0.0,12.0,1.3,19.0,133847.0,10300.0,1.0,0.0,0.0
6700.0,36,23.13,5,6,0,21000.0,0,34.57,0.0,707.0,1.0,6.0,49.6,10.0,14532.0,16800.0,2.0,0.0,0.0
3950.0,36,21.97,4,2,0,44730.0,3,8.45,0.0,672.0,0.0,8.0,57.1,17.0,42191.0,2900.0,3.0,0.0,0.0
12000.0,36,16.29,3,8,1,45000.0,1,24.69,0.0,692.0,3.0,17.0,36.0,38.0,89714.0,33200.0,6.0,0.0,0.0
18000.0,36,11.99,2,2,0,43000.0,0,19.87,0.0,712.0,0.0,4.0,65.7,23.0,52895.0,5500.0,1.0,0.0,0.0
10000.0,36,6.49,0,3,0,40000.0,0,12.02,0.0,772.0,0.0,11.0,6.4,15.0,3091.0,25100.0,1.0,0.0,0.0
8000.0,36,5.32,0,2,2,99500.0,0,14.32,0.0,782.0,2.0,14.0,11.2,25.0,275342.0,69200.0,7.0,0.0,0.0
30000.0,60,9.75,1,2,0,99000.0,1,12.01,0.0,697.0,0.0,21.0,81.5,32.0,104096.0,29700.0,1.0,0.0,0.0
10000.0,36,9.49,1,0,0,85000.0,1,21.63,0.0,672.0,0.0,7.0,89.2,14.0,57093.0,12200.0,0.0,0.0,0.0
20800.0,60,11.39,1,2,2,171500.0,2,11.29,0.0,687.0,2.0,21.0,28.4,44.0,320777.0,38800.0,4.0,0.0,0.0
12000.0,36,9.75,1,10,2,72000.0,0,19.2,0.0,667.0,2.0,11.0,43.1,36.0,180717.0,11300.0,6.0,0.0,1.0
2400.0,36,8.24,1,4,2,39000.0,0,13.54,1.0,667.0,0.0,7.0,12.3,17.0,103103.0,13700.0,1.0,0.0,0.0
12000.0,36,5.32,0,7,0,45000.0,0,14.16,0.0,707.0,0.0,20.0,8.1,26.0,9272.0,57500.0,1.0,0.0,0.0
14750.0,60,17.27,3,10,0,57200.0,12,4.57,0.0,667.0,0.0,11.0,30.8,11.0,5949.0,19300.0,3.0,0.0,0.0
10000.0,36,8.59,0,10,1,45000.0,2,23.2,0.0,807.0,0.0,22.0,6.0,45.0,16379.0,120400.0,6.0,0.0,0.0
23000.0,36,8.39,1,-1,0,57600.0,1,26.85,0.0,717.0,0.0,14.0,36.0,19.0,43107.0,77100.0,3.0,0.0,0.0
28000.0,36,21.49,3,10,1,75000.0,1,30.66,0.0,682.0,1.0,18.0,41.0,31.0,371038.0,52600.0,7.0,0.0,0.0
22000.0,36,14.49,2,10,2,77000.0,0,32.81,0.0,687.0,0.0,14.0,66.3,30.0,236061.0,31200.0,1.0,0.0,0.0
19200.0,60,11.49,1,0,0,82500.0,0,26.85,0.0,702.0,0.0,23.0,62.1,44.0,104184.0,55900.0,3.0,0.0,0.0
35000.0,60,11.47,1,3,0,310000.0,0,16.78,0.0,722.0,2.0,14.0,41.0,35.0,355628.0,81624.0,2.0,0.0,0.0
15000.0,36,7.49,0,5,2,250000.0,1,8.05,0.0,702.0,0.0,8.0,42.7,12.0,92116.0,67300.0,1.0,0.0,0.0
17000.0,36,7.89,0,10,2,50000.0,0,22.35,1.0,707.0,0.0,12.0,45.1,29.0,28025.0,44500.0,2.0,0.0,0.0
12000.0,36,6.97,0,0,0,42000.0,1,32.11,0.0,672.0,0.0,9.0,43.1,33.0,47797.0,31500.0,1.0,0.0,1.0
18000.0,60,9.75,1,10,0,52500.0,0,17.1,0.0,687.0,0.0,6.0,27.7,26.0,24091.0,14400.0,0.0,0.0,1.0
16000.0,36,9.8,1,9,0,125000.0,1,13.17,0.0,682.0,0.0,30.0,72.1,48.0,334838.0,25200.0,1.0,0.0,0.0
3000.0,36,11.99,2,10,0,65000.0,0,34.86,1.0,682.0,1.0,19.0,56.1,47.0,49348.0,54400.0,3.0,0.0,0.0
5000.0,36,15.31,2,8,0,85000.0,0,35.55,1.0,667.0,0.0,13.0,87.8,33.0,111423.0,8400.0,3.0,0.0,0.0
19000.0,36,12.99,2,4,2,165000.0,0,9.11,3.0,662.0,0.0,11.0,77.0,19.0,476102.0,13775.0,0.0,0.0,0.0
12000.0,36,7.89,0,3,2,55000.0,0,8.25,1.0,672.0,0.0,10.0,61.9,23.0,158940.0,17000.0,1.0,0.0,0.0
40000.0,60,24.99,4,4,2,175000.0,0,25.37,0.0,687.0,0.0,15.0,48.8,25.0,266490.0,37400.0,1.0,0.0,1.0
5000.0,36,19.99,4,6,0,52000.0,1,16.05,0.0,707.0,4.0,15.0,22.8,23.0,16503.0,22800.0,13.0,0.0,0.0
3000.0,36,14.99,2,5,0,45000.0,12,6.05,1.0,677.0,1.0,25.0,61.3,49.0,61466.0,12800.0,2.0,0.0,0.0
20000.0,36,11.47,1,3,0,55124.94,0,24.08,1.0,667.0,0.0,11.0,72.2,17.0,53881.0,15300.0,1.0,0.0,0.0
5000.0,36,9.8,1,2,0,50000.0,1,20.64,0.0,682.0,1.0,16.0,57.9,23.0,19376.0,26700.0,3.0,0.0,0.0
19800.0,36,13.99,2,-1,1,55000.0,0,1.07,0.0,682.0,0.0,3.0,0.7,9.0,49.0,7400.0,2.0,0.0,0.0
25000.0,60,21.18,4,0,1,75000.0,0,25.89,0.0,667.0,0.0,11.0,60.9,21.0,62511.0,20000.0,1.0,0.0,0.0
7000.0,36,14.49,2,10,2,89000.0,0,30.61,0.0,662.0,0.0,10.0,87.7,13.0,168474.0,50800.0,0.0,0.0,0.0
7000.0,36,11.47,1,8,2,26000.0,0,39.15,0.0,662.0,0.0,9.0,66.1,14.0,39794.0,9900.0,2.0,0.0,0.0
22000.0,36,9.75,1,5,2,69000.0,1,34.89,0.0,682.0,1.0,20.0,41.0,33.0,280395.0,61660.0,5.0,0.0,0.0
7400.0,36,13.49,2,-1,2,58000.0,0,19.26,0.0,667.0,1.0,12.0,63.4,29.0,445293.0,18500.0,5.0,0.0,0.0
12000.0,60,22.39,4,8,0,65000.0,12,12.63,0.0,677.0,1.0,5.0,45.5,8.0,28685.0,17900.0,1.0,0.0,0.0
10000.0,60,15.59,2,0,2,135000.0,0,13.05,0.0,712.0,0.0,21.0,35.3,44.0,309387.0,26600.0,7.0,0.0,0.0
20000.0,36,11.44,1,2,2,100000.0,0,17.45,0.0,717.0,0.0,7.0,27.5,18.0,85117.0,18800.0,3.0,0.0,0.0
16000.0,36,15.99,2,3,0,75000.0,1,12.15,0.0,662.0,2.0,15.0,22.3,19.0,35382.0,27800.0,7.0,0.0,0.0
20000.0,36,11.49,1,10,0,70000.0,0,14.2,0.0,667.0,0.0,9.0,57.7,23.0,26525.0,25600.0,1.0,0.0,1.0
10000.0,36,10.49,1,2,2,47500.0,0,6.22,0.0,677.0,1.0,8.0,62.8,15.0,128286.0,11400.0,5.0,0.0,1.0
25000.0,36,8.59,0,10,1,60000.0,11,9.36,0.0,717.0,0.0,7.0,0.1,16.0,20399.0,33500.0,0.0,0.0,0.0
16050.0,36,22.45,4,9,2,177000.0,0,9.31,2.0,667.0,0.0,11.0,31.4,23.0,62995.0,17400.0,7.0,0.0,0.0
4000.0,36,11.99,2,4,0,28000.0,0,25.76,2.0,667.0,1.0,5.0,37.9,6.0,19776.0,13800.0,1.0,0.0,0.0
15000.0,60,16.29,3,10,2,70000.0,0,20.61,7.0,672.0,0.0,17.0,36.3,37.0,287377.0,44800.0,1.0,2.0,0.0
15000.0,60,9.49,1,10,0,62000.0,0,15.58,1.0,712.0,0.0,7.0,52.6,24.0,165047.0,20700.0,2.0,0.0,0.0
15000.0,36,13.99,2,2,1,145000.0,1,2.37,1.0,662.0,3.0,10.0,20.6,12.0,12273.0,59700.0,6.0,0.0,0.0
30000.0,36,8.59,0,6,2,200000.0,0,1.49,0.0,722.0,0.0,7.0,35.5,11.0,608552.0,38300.0,1.0,0.0,0.0
12000.0,60,15.59,2,10,0,44000.0,0,33.39,0.0,682.0,0.0,7.0,53.2,17.0,27373.0,5100.0,2.0,0.0,0.0
40000.0,36,15.59,2,10,2,125000.0,0,23.75,0.0,717.0,3.0,38.0,56.7,47.0,485095.0,94100.0,6.0,0.0,0.0
14925.0,60,15.31,2,7,2,54313.0,1,18.01,0.0,677.0,1.0,8.0,79.0,14.0,183149.0,8450.0,1.0,0.0,0.0
6000.0,36,19.99,3,10,2,58000.0,2,34.6,0.0,707.0,3.0,9.0,88.8,24.0,60995.0,23700.0,3.0,0.0,0.0
3000.0,36,15.59,2,10,1,48150.0,12,20.34,1.0,682.0,2.0,11.0,45.6,23.0,10140.0,18700.0,4.0,0.0,0.0
14000.0,36,7.89,0,3,0,57500.0,0,24.98,0.0,687.0,1.0,15.0,26.6,35.0,106148.0,26000.0,3.0,0.0,0.0
4200.0,36,22.39,4,0,0,39000.0,0,32.95,0.0,702.0,3.0,6.0,98.0,16.0,225264.0,17500.0,3.0,0.0,0.0
16000.0,60,14.49,2,3,2,130000.0,0,21.08,0.0,737.0,1.0,17.0,26.2,28.0,666761.0,116000.0,3.0,0.0,0.0
6400.0,36,10.75,1,2,1,47000.0,0,25.92,0.0,687.0,1.0,9.0,67.3,13.0,43026.0,7700.0,1.0,0.0,0.0
12775.0,60,25.29,4,10,0,60348.0,0,27.16,2.0,667.0,0.0,9.0,42.3,25.0,311512.0,16000.0,3.0,0.0,0.0
30000.0,36,7.49,0,1,0,52000.0,0,36.76,0.0,712.0,0.0,9.0,69.7,17.0,60038.0,45300.0,1.0,0.0,0.0
5000.0,36,11.39,1,4,2,90000.0,8,4.44,0.0,697.0,2.0,5.0,52.3,7.0,12103.0,22600.0,0.0,0.0,0.0
20000.0,36,13.49,2,4,1,138300.0,12,13.66,0.0,662.0,0.0,12.0,79.2,23.0,71958.0,43600.0,0.0,0.0,1.0
12800.0,60,10.49,1,2,0,150000.0,12,13.32,0.0,747.0,0.0,8.0,50.2,23.0,263416.0,54200.0,0.0,0.0,0.0
5500.0,36,11.49,1,5,1,65000.0,11,11.09,0.0,682.0,0.0,9.0,28.7,9.0,30764.0,32500.0,2.0,0.0,0.0
18000.0,60,22.45,4,4,1,40000.0,1,42.39,0.0,687.0,0.0,5.0,92.7,30.0,57506.0,13700.0,1.0,0.0,0.0
12000.0,36,7.99,0,5,2,60000.0,0,21.1,0.0,712.0,0.0,16.0,37.6,28.0,140199.0,37000.0,3.0,0.0,0.0
35000.0,60,15.31,2,2,1,100000.0,0,9.15,0.0,727.0,1.0,6.0,52.0,17.0,68045.0,19600.0,1.0,0.0,0.0
16000.0,36,17.99,3,10,0,98300.0,1,15.11,0.0,687.0,1.0,8.0,108.0,16.0,48764.0,34600.0,1.0,0.0,0.0
6000.0,36,12.74,2,10,2,65000.0,12,15.38,0.0,742.0,0.0,9.0,42.6,22.0,301221.0,55500.0,3.0,0.0,0.0
12000.0,36,12.74,2,6,0,100000.0,0,16.57,0.0,697.0,0.0,12.0,31.0,37.0,70684.0,8800.0,1.0,0.0,1.0
7800.0,36,6.99,0,1,1,70476.0,5,11.63,1.0,712.0,0.0,17.0,15.8,30.0,171122.0,34100.0,2.0,0.0,0.0
5000.0,36,10.49,1,10,2,70000.0,8,32.5,0.0,672.0,0.0,14.0,80.3,24.0,58722.0,48500.0,2.0,0.0,0.0
24000.0,36,10.99,1,0,1,80000.0,0,16.73,0.0,672.0,0.0,10.0,45.8,19.0,44879.0,63900.0,2.0,0.0,0.0
7350.0,36,15.99,2,3,1,33280.0,2,27.88,0.0,672.0,3.0,23.0,19.7,33.0,28777.0,28000.0,4.0,0.0,0.0
25000.0,36,12.88,2,10,2,78000.0,0,25.94,0.0,717.0,1.0,8.0,94.6,16.0,140879.0,18600.0,1.0,0.0,0.0
12000.0,36,7.39,0,6,2,45000.0,1,15.49,1.0,707.0,1.0,9.0,26.9,24.0,200638.0,36100.0,1.0,0.0,0.0
35000.0,36,7.39,0,10,1,120000.0,2,10.65,0.0,777.0,0.0,9.0,20.1,26.0,297804.0,28700.0,0.0,0.0,0.0
40000.0,36,8.59,0,6,2,67000.0,0,31.93,0.0,687.0,0.0,13.0,87.1,39.0,132558.0,62800.0,0.0,0.0,0.0
24075.0,60,22.45,4,10,2,52000.0,0,38.03,0.0,707.0,0.0,10.0,61.6,17.0,65068.0,32600.0,1.0,0.0,0.0
8000.0,36,17.99,3,10,0,60000.0,0,16.62,1.0,692.0,1.0,13.0,79.9,32.0,7187.0,9000.0,5.0,0.0,0.0
20800.0,36,6.49,0,0,2,49999.0,0,25.95,0.0,722.0,1.0,22.0,36.8,25.0,53986.0,65600.0,3.0,0.0,0.0
15000.0,36,15.59,2,6,1,47000.0,0,17.88,0.0,687.0,1.0,9.0,64.3,27.0,14117.0,13300.0,2.0,0.0,0.0
3000.0,36,9.49,1,4,2,56000.0,0,12.09,0.0,742.0,1.0,9.0,20.9,26.0,301484.0,48700.0,4.0,0.0,0.0
1500.0,36,11.39,1,0,0,20160.0,8,19.46,0.0,712.0,0.0,9.0,25.0,16.0,9383.0,16050.0,3.0,0.0,0.0
20000.0,60,9.16,1,10,2,53000.0,0,8.92,0.0,742.0,1.0,5.0,77.3,16.0,149785.0,17700.0,0.0,0.0,0.0
12000.0,36,14.49,2,3,2,50000.0,0,21.6,0.0,707.0,0.0,25.0,30.5,39.0,191851.0,22700.0,4.0,0.0,0.0
20000.0,36,15.59,2,0,2,117000.0,12,13.46,2.0,672.0,1.0,13.0,60.0,27.0,542229.0,14700.0,9.0,0.0,0.0
3200.0,36,14.46,2,8,2,33000.0,3,10.07,0.0,662.0,0.0,10.0,33.4,14.0,158615.0,17300.0,2.0,0.0,1.0
10000.0,36,9.17,1,8,2,54000.0,0,20.31,0.0,672.0,0.0,9.0,54.0,37.0,42554.0,3500.0,4.0,0.0,1.0
40000.0,36,7.99,0,10,0,150000.0,0,12.41,0.0,722.0,0.0,12.0,47.5,23.0,75869.0,39200.0,1.0,0.0,0.0
12000.0,36,10.75,1,2,0,55000.0,11,19.07,0.0,697.0,0.0,19.0,73.1,31.0,61593.0,8800.0,0.0,0.0,0.0
6000.0,36,13.49,2,5,1,36000.0,4,6.3,0.0,667.0,0.0,2.0,66.0,10.0,4817.0,500.0,1.0,0.0,0.0
15000.0,60,21.49,3,-1,2,39500.0,0,5.8,0.0,727.0,0.0,7.0,26.6,11.0,36629.0,20900.0,1.0,0.0,1.0
20000.0,36,10.78,1,4,2,85000.0,0,20.73,3.0,667.0,0.0,8.0,98.2,28.0,268672.0,30400.0,0.0,0.0,0.0
35000.0,36,17.99,3,10,2,650000.0,2,7.29,0.0,717.0,0.0,19.0,62.6,49.0,322929.0,97200.0,2.0,0.0,0.0
26000.0,36,16.29,3,3,2,80000.0,2,11.67,0.0,677.0,1.0,8.0,72.3,18.0,111638.0,22000.0,2.0,0.0,0.0
5000.0,36,11.49,1,0,0,29000.0,0,14.03,0.0,682.0,0.0,11.0,25.0,11.0,24975.0,9600.0,3.0,0.0,0.0
5000.0,36,10.75,1,3,1,45000.0,2,4.8,0.0,677.0,1.0,5.0,45.8,5.0,5675.0,7600.0,0.0,0.0,0.0
12000.0,60,15.31,2,0,0,97000.0,1,12.45,1.0,697.0,2.0,7.0,98.2,31.0,112163.0,3000.0,2.0,0.0,0.0
5000.0,36,10.75,1,4,1,16614.0,0,19.36,0.0,687.0,0.0,7.0,53.2,7.0,7242.0,11700.0,0.0,0.0,0.0
7200.0,36,13.49,2,10,1,40000.0,0,6.69,0.0,672.0,1.0,7.0,40.5,7.0,125296.0,19800.0,4.0,0.0,0.0
8000.0,36,10.78,1,1,0,70000.0,1,10.71,0.0,662.0,2.0,9.0,92.5,12.0,22500.0,11700.0,1.0,0.0,0.0
2000.0,36,13.99,2,0,0,33010.0,0,25.13,0.0,682.0,0.0,9.0,63.8,9.0,38490.0,6000.0,1.0,0.0,0.0
7550.0,36,19.53,3,8,1,23598.0,0,23.04,1.0,677.0,2.0,11.0,30.5,20.0,20255.0,28000.0,2.0,0.0,0.0
1575.0,36,17.27,3,0,0,22000.0,0,23.62,0.0,777.0,1.0,11.0,10.2,24.0,94943.0,42800.0,2.0,0.0,0.0
5000.0,36,19.99,4,3,0,200000.0,0,20.29,3.0,672.0,0.0,14.0,65.9,26.0,52929.0,19100.0,2.0,1.0,0.0
11200.0,36,14.99,2,4,0,50000.0,0,24.92,2.0,682.0,0.0,7.0,43.1,9.0,25127.0,8861.0,0.0,1.0,0.0
24000.0,36,10.49,1,4,0,100200.0,0,16.67,0.0,682.0,0.0,16.0,64.1,34.0,29913.0,24000.0,2.0,0.0,0.0
5500.0,36,7.39,0,0,2,52000.0,0,21.97,0.0,782.0,0.0,9.0,13.3,20.0,104962.0,41900.0,2.0,0.0,0.0
8000.0,36,14.49,2,10,0,48000.0,0,32.25,0.0,677.0,2.0,6.0,58.6,36.0,44066.0,13000.0,1.0,0.0,0.0
10000.0,36,6.99,0,10,2,88000.0,0,7.61,0.0,682.0,1.0,8.0,53.9,27.0,228678.0,16800.0,3.0,0.0,0.0
9000.0,36,19.99,3,1,0,46800.0,0,41.19,0.0,692.0,0.0,18.0,63.1,29.0,99581.0,21800.0,3.0,0.0,0.0
10000.0,36,11.49,1,10,2,39000.0,1,15.11,2.0,682.0,0.0,6.0,60.6,20.0,94597.0,14200.0,1.0,0.0,0.0
